 XXX                   -5.64399998E-05  -4.16100008E-08  -4.04600016E-08  -9.65299951E-10
 XXY                   -8.64199974E-05  -6.37099973E-08  -6.19499971E-08  -1.47799994E-09
 XXZ                    129.899994       9.57499966E-02   9.30999964E-02   2.22099992E-03
 XYX                   -8.64199974E-05  -6.37099973E-08  -6.19499971E-08  -1.47799994E-09
 XYY                   -2.38199991E-05  -1.75599997E-08  -1.70799996E-08  -4.07400003E-10
 XYZ                   -361.700012     -0.266700000     -0.259299994      -6.18600007E-03
 XZX                    129.899994       9.57499966E-02   9.30999964E-02   2.22099992E-03
 XZY                   -361.700012     -0.266700000     -0.259299994      -6.18600007E-03
 XZZ                   -3.10400006E-04  -2.28900007E-07  -2.22500006E-07  -5.30899991E-09
 YXX                   -9.69100001E-05  -7.14500032E-08  -6.94699978E-08  -1.65699998E-09
 YXY                   -1.52899993E-05  -1.12700000E-08  -1.09600000E-08  -2.61400013E-10
 YXZ                   -356.899994     -0.263099998     -0.255899996      -6.10399991E-03
 YYX                   -1.52899993E-05  -1.12700000E-08  -1.09600000E-08  -2.61400013E-10
 YYY                   -3.15499987E-04  -2.32600001E-07  -2.26200001E-07  -5.39500000E-09
 YYZ                   -1239.00000     -0.913800001     -0.888499975      -2.11999994E-02
 YZX                   -356.899994     -0.263099998     -0.255899996      -6.10399991E-03
 YZY                   -1239.00000     -0.913800001     -0.888499975      -2.11999994E-02
 YZZ                   -2.99900013E-04  -2.21099995E-07  -2.15000000E-07  -5.12799980E-09
 ZXX                    120.699997       8.89599994E-02   8.64999965E-02   2.06399988E-03
 ZXY                   -348.700012     -0.257099986     -0.250000000      -5.96399978E-03
 ZXZ                   -3.24699999E-04  -2.39400009E-07  -2.32800005E-07  -5.55299984E-09
 ZYX                   -348.700012     -0.257099986     -0.250000000      -5.96399978E-03
 ZYY                   -1228.00000     -0.905499995     -0.880500019      -2.09999997E-02
 ZYZ                   -3.87300010E-04  -2.85499993E-07  -2.77600009E-07  -6.62299993E-09
 ZZX                   -3.24699999E-04  -2.39400009E-07  -2.32800005E-07  -5.55299984E-09
 ZZY                   -3.87300010E-04  -2.85499993E-07  -2.77600009E-07  -6.62299993E-09
 ZZZ                    1322.00000      0.974500000      0.947600007       2.26099994E-02
